STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING
54,00000000001A026,1,4,1,01304,0,07,001,0,'PECK'S RUN              ',,'COUNTY ROUTE 13/4 ','0.38 MI S CO 13/2        ',99.99,0.113,0,,,39032400,080083000,0,3,01,01,09,1913,1,0,20,2006,0,4.9,0,0,0,1,1,1,1,5,0,0,0,A,1,5,1,11,0,00,1,0,4,15.2,15.2,0.1,0.1,4.1,4.3,99.99,N,0,N,99.9,0,N,5,7,8,N,5,27.9,5,11.7,4,5,N,5,8,5,,,,208,24,N00,N00,N00,,,,,,,,,,,0,N,3,,0,0,0,N,N,N,N,0,0,,Y,8,24,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,40.4
54,00000000001A027,1,4,1,01500,0,07,001,0,' MILL CREEK             ',,'COUNTY ROUTE 15   ','0.25 MI E OF CO 48       ',99.99,3.347,0,,,39003600,079543000,0,3,01,01,09,1913,2,0,30,2006,0,6.1,0,0,0,1,0,0,0,5,0,0,0,A,1,5,1,01,0,00,1,0,6,7,7.6,0.1,0.1,6,6.7,99.99,N,0,N,99.9,0,7,7,6,8,N,5,31.5,5,14.4,4,4,N,5,6,7,,,,408,24,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,0,0,,Y,8,38,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,69.2
54,00000000001A028,1,4,1,01604,0,07,001,0,'WEST BR SIMPSON CK      ',,'COUNTY ROUTE 16/4 ','0.02 MI E CO 16          ',99.99,0.032,0,,,39132400,080081200,0,3,01,01,09,1994,1,0,30,2006,6,4.3,0,5,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,4.2,6.7,7.3,0.2,0.2,4.2,4.3,99.99,N,0,N,99.9,0,8,7,7,8,N,2,99.9,2,76.5,7,5,N,5,7,8,,,,1208,48,N00,N00,N00,,,,,,,,,,,0,N,3,,0,0,0,8,0,0,0,0,0,,Y,8,37,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,84
54,00000000001A029,1,4,1,01700,0,07,001,0,'ZEBS RUN                ',,'CO ROUTE 17 SLS   ','0.01 MI S OF CO RT 50 SLS',99.99,7.128,0,,,38591200,079591200,0,3,01,01,09,1913,1,0,300,2006,0,4.9,0,0,0,1,0,0,0,5,0,0,0,A,1,5,1,11,0,00,1,0,4.2,9.1,10.4,0.2,0.2,4.2,4.2,99.99,N,0,N,99.9,0,N,5,7,8,N,5,31.5,5,14.4,4,2,N,5,9,8,33,1,12.2,309,24,N00,N00,N00,,,,92,91,215,2009,,,,0,N,3,,0,0,0,N,N,N,N,4,0,,Y,8,366,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,44.2
54,00000000001A030,1,4,1,01712,0,07,001,0,' MIDDLE FORK RIVER      ',,'MIDDLE FORK RIVER ','0.39 MI N OF CO 17 SLS   ',99.99,0.628,0,,,38574200,080040000,0,3,01,01,09,1914,1,0,10,2006,0,3.7,0,0,0,1,0,0,0,5,0,0,0,A,1,5,1,11,0,00,2,0,4.1,16.8,36.9,0.2,0.2,4.1,4.3,99.99,N,0,N,99.9,0,N,7,6,7,N,5,27.9,5,11.7,4,5,N,5,7,6,,,,709,12,N00,Y12,Y12,,0709,0709,,,,,,,,0,N,3,,0,0,0,N,N,N,N,0,0,,Y,3,12,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,49.4
54,00000000001A031,1,4,1,01800,0,07,001,0,'STEWART RUN             ',,'COUNTY ROUTE 18   ','0.78 MI N OF WV RT 57 F  ',99.99,1.255,0,,,39094800,080075400,0,3,01,01,07,1937,2,0,180,2006,0,6.7,0,17,0,0,0,0,0,5,0,0,0,A,1,5,1,01,0,00,2,0,6.2,4.3,9.4,0.3,0.3,6.2,6.9,99.99,N,0,N,99.9,0,7,7,7,6,N,5,46.8,5,21.6,6,4,N,5,4,6,,,,209,24,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,4,0,,Y,8,259,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,68
54,00000000001A032,1,3,1,02000,0,07,001,0,'GNATTY CREEK            ',,'WV ROUTE 20 F     ','0.28 MI S OF CO RT 32    ',99.99,2.832,1,0000000020,0,39070600,080114200,0,3,01,01,06,1925,2,0,2250,2006,0,9.8,0,0,0,1,1,0,1,5,0,0,0,A,1,5,1,01,0,00,1,0,8.7,8.8,9.4,0.4,0.3,8.7,9.4,99.99,N,0,N,99.9,0,7,7,7,7,N,5,63,5,28.8,7,4,N,5,8,8,,,,309,24,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,13,0,,Y,8,3308,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,84.5
54,00000000001A037,1,4,1,02400,0,07,001,0,'LAUREL CREEK            ',,'CO ROUTE 24 SLS   ','0.02 MI E OF CO RT 12 SLS',99.99,8.061,0,,,39110000,079583600,0,3,01,01,07,1980,1,0,90,2006,5,5.5,0,2,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,4.8,24.1,25.3,0,0,4.8,4.9,99.99,N,0,N,99.9,0,7,7,7,9,N,2,82.8,2,56.7,7,8,N,5,8,4,,,,1108,48,N00,N00,N00,,,,,,,,,,,0,N,3,,0,0,0,4,0,0,0,0,0,,Y,8,130,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,84.3
54,00000000001A038,1,4,1,02600,0,07,001,0,'MILL CREEK              ',,'COUNTY ROUTE 26   ','0.17 MI W OF CO 26/2     ',99.99,2.06,0,,,39102400,079533600,0,3,01,01,09,1939,2,0,140,2006,0,5.5,0,0,0,1,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,4.8,8.2,9.4,0.5,0.5,4.9,5.8,99.99,N,0,N,99.9,0,6,7,7,8,N,2,36.9,2,23.4,6,2,N,5,8,8,33,1,10.7,409,12,N00,N00,N00,,,,59,58,143,2009,,,,0,N,2,,0,0,0,1,6,0,0,4,0,,Y,8,171,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,70.2
54,00000000001A039,1,4,1,02600,0,07,001,0,'TETER CREEK             ',,'COUNTY ROUTE 26   ','0.13 MI W CO 26/4        ',99.99,3.17,0,,,39093600,079531800,0,3,01,01,09,1939,2,0,20,2006,0,6.1,0,45,0,1,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,4.8,10.1,11,0,0,4.9,5.8,99.99,N,0,N,99.9,0,7,8,7,8,N,2,36.9,2,23.4,6,3,N,5,8,8,35,2,11.3,509,12,N00,N00,N00,,,,10,1,12,2009,,,,0,N,2,,0,0,0,1,0,0,0,0,0,,Y,8,24,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,72.7
54,00000000001A040,1,4,1,02600,0,07,001,0,'TETER CREEK             ',,'COUNTY RTE 26     ','0.23 MI. E OF CO.26/4    ',99.99,3.749,0,,,39091800,079530600,0,3,01,01,09,1940,2,0,20,2006,0,5.5,0,37,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,4.8,13.7,15.5,0.2,0.2,4.9,4.9,99.99,N,0,N,99.9,0,7,6,8,9,N,2,36,2,25.2,6,3,N,5,9,8,,,,409,12,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,1965,8,0,0,0,0,0,,Y,8,24,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,82.2
54,00000000001A041,1,4,1,02600,0,07,001,0,'TETER CREEK             ',,'COUNTY ROUTE 26   ','0.10 MI W OF CO 26/5     ',99.99,4.264,0,,,39090600,079530000,0,3,01,01,09,1937,1,0,20,2006,0,5.5,0,0,0,1,1,1,1,5,0,0,0,P,1,5,3,02,0,00,1,0,4.7,11,12.2,0.4,0.4,4.8,5.5,99.99,N,0,N,99.9,0,7,7,8,9,N,2,21.6,2,11.7,4,8,N,2,8,7,35,2,12.2,408,24,N00,N00,N00,,,,18,8,32,2008,,,,0,N,3,,0,0,0,1,0,0,0,0,0,,Y,8,24,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,53.6
54,00000000001A042,1,4,1,02600,0,07,001,0,'TETER CREEK             ',,'COUNTY ROUTE 26   ','0.01 MI E OF CO 26/7     ',99.99,7.08,0,,,39081200,079513000,0,3,01,01,09,1996,2,0,20,2006,9,4.9,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,05,0,00,1,0,5.3,17.1,18,0,0,5.4,5.6,99.99,N,0,N,99.9,0,8,7,8,9,N,1,80.1,1,48.6,7,3,N,5,9,8,,,,908,24,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,9,6,0,1,0,0,,Y,8,24,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,96
54,00000000001A043,1,4,1,02601,0,07,001,0,'TETER CREEK             ',,'COUNTY ROUTE 26/1 ','0.01 MI S OF CO 26 SLS   ',99.99,3.829,0,,,39101800,079540600,0,3,01,01,09,1913,1,0,150,2006,0,4.3,0,0,0,1,0,0,0,5,0,0,0,A,1,5,1,11,0,00,1,0,4,15.2,15.2,0.1,0.1,4.1,4.2,99.99,N,0,N,99.9,0,N,5,5,8,N,5,27.9,5,11.7,4,2,N,5,8,6,31,1,23.8,408,24,N00,N00,N00,,,,280,277,705,2008,,,,0,N,3,,0,0,0,N,N,N,N,4,0,,Y,8,183,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,38.4
54,00000000001A045,1,4,1,03000,0,07,001,0,' LITTLE LAUREL RUN      ',,'COUNTY ROUTE 30   ','0.04 MI S OF CO 30/2     ',99.99,13.886,0,,,39072400,080023000,0,3,01,01,07,1937,2,0,800,2006,0,7.3,0,0,0,1,1,1,0,5,0,0,0,A,1,5,1,01,0,00,1,0,5.9,7,7.3,0.5,0.5,5.9,6.4,99.99,N,0,N,99.9,0,6,6,7,8,N,5,46.8,5,21.6,5,2,N,5,6,5,33,2,7.6,110,24,N00,N00,N00,,,,41,40,95,2010,,,,0,N,2,,0,0,0,1,6,0,0,4,0,,Y,8,1152,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,67.5
54,00000000001A046,1,4,1,03200,0,07,001,0,'LEFT BRANCH GNATTY CREEK',,'COUNTY ROUTE 32   ','0.59 MI W OF CO 34 SLS   ',99.99,2.108,0,,,39071200,080104800,0,3,01,01,09,1986,1,0,50,2006,6,6.1,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,05,0,00,1,0,4.5,12.8,13.1,0,0,4.6,4.6,99.99,N,0,N,99.9,0,7,8,8,9,N,1,64.8,1,38.7,8,7,N,5,5,6,,,,708,48,N00,N00,N00,,,,,,,,,,,0,N,3,,0,0,0,9,0,0,1,0,0,,Y,8,61,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,84
54,00000000001A047,1,4,1,03200,0,07,001,0,'ELK CREEK               ',,'COUNTY ROUTE 32   ','0.01 MI W OF CO 32/2     ',99.99,13.001,0,,,39071800,080054200,0,3,01,01,09,1987,1,0,200,2006,0,4.9,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,05,0,00,1,0,4.2,9.4,9.8,0,0,4.3,4.6,99.99,N,0,N,99.9,0,7,8,6,6,N,1,63.9,1,39.6,6,2,N,5,7,6,,,,709,24,N00,N00,N00,,,,,,,,,,,0,N,3,,0,0,0,9,6,0,1,4,0,,Y,8,244,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,81
54,00000000001A048,1,4,1,03600,0,07,001,0,' BUCKHANNON RIVER       ',,'COUNTY ROUTE 36   ','0.01 MI S CO 11/3        ',3.65,7.643,0,,,39052400,080051200,6,3,01,01,08,1856,1,0,200,2006,5,5.5,0,0,0,1,0,1,1,1,0,0,0,A,5,5,5,22,5,22,1,2,3.1,14.6,46.3,0.2,0.9,3.2,3.7,3.65,N,0,N,99.9,0,8,8,7,9,N,1,81.9,1,49.5,7,2,N,5,9,4,31,1,55.5,1209,24,N00,N00,N00,,,,411,394,1000,2010,,,,0,N,3,,0,0,2003,9,0,0,0,4,0,,Y,8,244,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,76.9
54,00000000001A049,1,3,1,03800,0,07,001,0,'LAUREL CREEK            ',,'WV 38             ','0.08 MI W OF CO 38/9     ',99.99,4.344,0,,,39091800,079580600,23,3,01,01,07,1966,2,0,1600,2006,5,13.4,0,40,0,1,1,1,1,5,0,0,0,A,1,5,4,02,4,02,1,2,8.4,21.9,57.9,0,0,8.4,9.1,99.99,N,0,N,99.9,0,7,7,8,8,N,2,57.6,2,32.4,7,4,N,5,9,8,36,1,57.9,708,48,N00,N00,N00,,,,178,10,234,2008,,,,0,N,2,,0,0,0,1,3,0,0,13,0,,Y,8,2304,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,82.1
54,00000000001A050,1,3,1,03800,0,07,001,0,'TETER CREEK             ',,'WV38F             ','0.02 MI W OF CO 26 SLS   ',99.99,11.006,0,,,39104800,079543600,0,3,01,01,07,1991,2,0,880,2006,9,8.5,0,23,0,1,1,1,1,5,0,0,0,A,1,5,5,05,0,00,1,0,8.6,17.4,18,0,0,8.7,9.2,99.99,N,0,N,99.9,0,6,6,8,9,N,1,99.9,1,64.8,6,5,N,5,9,7,,,,1007,48,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,9,6,0,1,13,0,,Y,8,1267,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,92.8
54,00000000001A052,1,3,1,03800,0,07,001,0,'BRUSHY FORK             ',,'WV ROUTE 38 F     ','0.07 MI E OF CO 5/2 SLS  ',99.99,15.913,0,,,39115400,079514800,0,3,01,01,07,1995,2,0,630,2006,9,7.3,0,30,0,1,1,1,1,5,0,0,0,A,1,5,5,05,0,00,1,0,8.8,25,26.2,0,0,8.8,9.3,99.99,N,0,N,99.9,0,7,7,8,9,N,1,99.9,1,73.8,7,5,N,5,9,8,,,,507,48,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,9,6,0,1,13,0,,Y,8,907,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,99
54,00000000001A053,1,3,1,03800,0,07,001,0,'BRUSHY FORK             ',,'WV 38 F           ','0.12 MI W JCT CO 3/1 SLS ',99.99,17.57,0,,,39115400,079504200,0,3,01,01,07,1991,2,0,630,2006,9,7.3,0,30,0,1,1,1,0,5,0,0,0,A,1,5,5,05,0,00,1,0,6.8,9.8,10.1,0,0,6.9,7.3,99.99,N,0,N,99.9,0,6,7,8,7,N,1,99.9,1,59.4,7,4,N,5,9,8,,,,209,48,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,9,6,0,1,13,0,,Y,8,907,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,86
54,00000000001A054,1,4,1,03809,0,07,001,0,'LAUREL CREEK            ',,'COUNTY ROUTE 38/9 ','0.03 MI E OF CO 12       ',99.99,0.306,0,,,39092400,079581800,0,3,01,01,09,1941,1,0,50,2006,0,6.1,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,2,0,4.2,11.9,25,0.1,0,4.2,6.4,99.99,N,0,N,99.9,0,4,6,6,8,N,2,18,2,8.1,3,5,N,3,9,6,38,2,29,1009,6 ,N00,Y60,N00,,0709,,40,5,50,2009,,,,0,N,3,,0,0,0,1,6,0,0,0,0,,Y,4,61,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,1,     ,38
54,00000000001A055,1,4,1,04000,0,07,001,0,'SUGAR CREEK             ',,'COUNTY ROUTE 40   ','0.02 MI S OF CO 40/6     ',99.99,8.319,0,,,39054200,079560600,0,3,01,01,08,1989,1,0,350,2006,9,6.7,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,05,0,00,1,0,4.5,28.3,28.7,0,0,4.5,4.6,99.99,N,0,N,99.9,0,7,8,8,9,N,1,99.9,1,66.6,8,2,N,5,8,8,33,1,29.9,408,24,N00,N00,N00,,,,146,80,270,2008,,,,0,N,3,,0,0,0,9,6,2,1,4,0,,Y,8,427,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,81
54,00000000001A058,1,4,1,04005,0,07,001,0,'SUGAR CREEK             ',,'COUNTY ROUTE 40/5 ','0.02 MI E CO 250/5       ',99.99,0.032,0,,,39070600,079573600,0,3,01,01,09,1935,2,0,90,2006,0,5.5,0,0,0,0,0,0,0,5,0,0,0,A,1,5,4,03,0,00,2,0,5.2,5.8,13.1,0.1,0.1,5.2,5.9,99.99,N,0,N,99.9,0,6,5,5,7,N,2,75.6,2,52.2,5,3,N,5,8,5,31,1,19.5,608,24,Y24,N00,N00,0608,,,218,216,520,2008,,,,0,N,2,,0,0,0,1,6,0,0,0,0,,Y,7,110,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,73.5
54,00000000001A059,1,4,1,04600,0,07,001,0,'LAUREL RUN              ',,'COUNTY ROUTE 46   ','0.09 MI S CO 11          ',99.99,3.846,0,,,39034200,080061800,0,3,01,01,07,1914,1,0,250,2006,0,6.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,11,0,00,1,0,4.2,8.8,8.8,0,0,4.3,4.3,99.99,N,0,N,99.9,0,N,8,8,6,N,5,31.5,5,14.4,4,2,N,5,6,8,33,2,11.6,408,24,N00,N00,N00,,,,45,43,114,2006,,,,0,N,3,,0,0,0,N,N,N,N,4,0,,Y,8,360,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,51.2
54,00000000001A061,1,4,1,04800,0,07,001,0,'MILL CREEK              ',,'COUNTY ROUTE 48   ','0.54 MI W OF CO 15       ',99.99,3.427,0,,,39010600,079542400,0,3,01,01,09,1964,1,0,100,2006,4,4.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,4.3,8.2,8.8,0.2,0.2,4.3,4.3,99.99,N,0,N,99.9,0,8,7,7,8,N,2,44.1,2,30.6,7,6,N,5,7,6,,,,1108,48,N00,N00,N00,,,,,,,,,,,0,N,3,,0,0,0,8,6,0,0,0,0,,Y,8,122,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,81.2
54,00000000001A063,1,4,1,05600,0,07,001,42244,'TYGART VALLEY RIVER     ',,'COUNTY ROUTE 56   ','0.01 MI E CO 52          ',99.99,0.016,0,,,38584200,079570000,11,3,01,01,08,1955,1,0,250,2006,4,7.3,0,0,0,1,1,1,1,5,0,0,0,A,1,5,4,02,4,02,4,2,4.1,15.2,89.6,0,1.1,4.1,4.3,99.99,N,0,N,99.9,0,6,5,6,6,N,2,49.5,2,31.5,5,2,N,5,8,8,31,1,91.4,508,24,N00,N00,N00,,,,810,721,1945,2008,,,,0,N,3,,0,0,1988,4,0,0,0,4,0,,Y,8,305,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,69.5
54,00000000001A064,1,3,1,05700,0,07,001,0,'STEWART RUN             ',,'WV ROUTE 57 F     ','0.05 MI E OF CO RT 18 SLS',99.99,8.753,0,,,39091200,080080600,0,3,01,01,07,1914,2,0,3250,2006,0,9.1,0,0,0,1,1,1,0,5,0,0,0,A,1,5,2,19,0,00,2,0,9,2.7,7.3,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,6,7,5,36.9,5,14.4,4,N,N,5,6,8,,,,209,24,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,N,N,N,N,13,0,,Y,8,4680,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,73.2
54,00000000001A065,1,4,1,02100,0,07,001,0,'LAUREL RUN              ',,'COUNTY ROUTE 21   ','0.01 MI W CO 30/7        ',99.99,0.901,0,,,39052400,080000600,0,3,01,01,09,1974,1,0,450,2006,9,5.5,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,3.9,6.7,7.3,0.2,0.2,4,4.6,99.99,N,0,N,99.9,0,5,6,8,6,N,2,44.1,2,30.6,6,2,N,5,6,6,31,1,13.7,508,24,N00,N00,N00,,,,134,133,374,2008,,,,0,N,3,,0,0,0,8,6,0,0,4,0,,Y,8,549,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,76.2
54,00000000001A066,1,4,1,05701,0,07,001,0,' ELK CREEK              ',,'COUNTY ROUTE 57/1 ','0.03 MI E OF WV 57       ',99.99,0.048,0,,,39100000,080130000,0,3,01,01,09,1996,1,0,50,2006,9,4.3,0,25,0,1,1,1,1,5,0,0,0,A,1,5,5,05,0,00,1,0,4.6,28.7,29.9,0,0,4.6,4.6,99.99,N,0,N,99.9,0,7,8,8,8,N,1,99.9,1,56.7,8,7,N,5,7,7,,,,1008,48,N00,N00,N00,,,,,,,,,,,0,N,3,,0,0,0,9,0,0,1,0,0,,Y,8,67,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,88.8
54,00000000001A069,1,4,1,05707,0,07,001,0,' ELK CREEK              ',,'COUNTY ROUTE 57/7 ','0.01 MI W OF WV 57 F     ',99.99,3.057,0,,,39091200,080082400,0,3,01,01,09,1957,1,0,40,2006,1,6.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,4,03,0,00,2,0,3.6,8.2,18.6,0,0,3.7,3.7,99.99,N,0,N,99.9,0,8,5,6,7,N,2,37.8,2,27,5,4,N,5,7,6,31,1,18.6,409,12,Y24,Y60,N00,0408,0606,,72,71,208,2009,,,,0,N,3,,0,0,1967,8,0,0,0,0,0,,Y,8,49,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,64.9
54,00000000001A070,1,4,1,05710,0,07,001,0,'ELK CREEK               ',,'COUNTY ROUTE 57/10','0.12 MI N WV 57          ',99.99,0.193,0,,,39083600,080064800,0,3,01,01,09,1914,2,0,30,2006,0,7.3,0,30,0,1,0,0,0,5,0,0,0,P,1,5,1,11,0,00,1,0,4.8,17.4,17.4,0,0,4.9,4.9,99.99,N,0,N,99.9,0,N,5,7,6,N,5,27.9,5,11.7,4,3,N,5,8,8,38,2,18.3,208,24,N00,N00,N00,,,,40,15,70,2008,,,,0,N,2,,0,0,0,N,N,N,N,0,0,,Y,8,37,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,40.9
54,00000000001A071,1,4,1,05710,0,07,001,0,'ELK CREEK               ',,'COUNTY ROUTE 57/10','0.04 MI S WV 57          ',99.99,0.579,0,,,39083000,080063600,0,3,01,01,09,1914,2,0,30,2006,0,7.3,0,0,0,1,1,1,1,5,0,0,0,A,1,5,1,11,0,00,1,0,4.9,12.2,12.2,0,0,5,5.1,99.99,N,0,N,99.9,0,N,5,7,6,N,5,31.5,5,14.4,4,3,N,5,8,6,33,1,15.2,108,24,N00,N00,N00,,,,48,45,109,2008,,,,0,N,2,,0,0,0,N,N,N,N,0,0,,Y,8,37,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,2,     ,46.7
54,00000000001A072,1,3,1,07600,0,07,001,0,'SIMPSON CREEK           ',,'WV 76             ','0.10 MI E CO 16          ',99.99,0.901,0,,,39135400,080081800,0,3,01,01,07,1994,2,0,1100,2006,9,7.9,0,0,0,1,1,1,0,5,0,0,0,A,1,5,5,05,0,00,1,0,8.8,17.7,18.9,0,0,8.9,9.4,99.99,N,0,N,99.9,0,7,8,8,8,N,1,99.9,1,58.5,8,5,N,5,6,8,,,,509,48,N00,N00,N00,,,,,,,,,,,0,N,2,,0,0,0,9,0,0,1,13,0,,Y,8,1584,2026,,N, ,                , ,  , ,    ,       , ,  ,  , ,0,     ,94
